URL	TYPE	TIMEFRAME	filename	full_path
https://www.wga.hu/html/zzzarchi/13c/2/2/50f_1251.html	other	1251-1300	50f_1251.jpg	/home/noam/bin/art_or_trash/img/train/50f_1251.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/50f_1252.html	other	1251-1300	50f_1252.jpg	/home/noam/bin/art_or_trash/img/train/50f_1252.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/50f_1253.html	interior	1251-1300	50f_1253.jpg	/home/noam/bin/art_or_trash/img/train/50f_1253.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/50f_1254.html	other	1251-1300	50f_1254.jpg	/home/noam/bin/art_or_trash/img/train/50f_1254.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/50f_1255.html	other	1251-1300	50f_1255.jpg	/home/noam/bin/art_or_trash/img/train/50f_1255.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/50f_1256.html	other	1251-1300	50f_1256.jpg	/home/noam/bin/art_or_trash/img/train/50f_1256.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/50f_1257.html	other	1251-1300	50f_1257.jpg	/home/noam/bin/art_or_trash/img/train/50f_1257.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/50f_1258.html	other	1251-1300	50f_1258.jpg	/home/noam/bin/art_or_trash/img/train/50f_1258.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/50f_1259.html	other	1201-1250	50f_1259.jpg	/home/noam/bin/art_or_trash/img/train/50f_1259.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/52f_1251.html	religious	1251-1300	52f_1251.jpg	/home/noam/bin/art_or_trash/img/train/52f_1251.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/52f_1252.html	interior	1251-1300	52f_1252.jpg	/home/noam/bin/art_or_trash/img/train/52f_1252.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/52f_1253.html	interior	1251-1300	52f_1253.jpg	/home/noam/bin/art_or_trash/img/train/52f_1253.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/53f_1251.html	religious	1251-1300	53f_1251.jpg	/home/noam/bin/art_or_trash/img/train/53f_1251.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/53f_1252.html	interior	1251-1300	53f_1252.jpg	/home/noam/bin/art_or_trash/img/train/53f_1252.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/53f_1253.html	interior	1251-1300	53f_1253.jpg	/home/noam/bin/art_or_trash/img/train/53f_1253.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/54f_1251.html	religious	1251-1300	54f_1251.jpg	/home/noam/bin/art_or_trash/img/train/54f_1251.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/54f_1252.html	religious	1251-1300	54f_1252.jpg	/home/noam/bin/art_or_trash/img/train/54f_1252.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/54f_1253.html	interior	1251-1300	54f_1253.jpg	/home/noam/bin/art_or_trash/img/train/54f_1253.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/54f_1254.html	interior	1251-1300	54f_1254.jpg	/home/noam/bin/art_or_trash/img/train/54f_1254.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/55f_1251.html	religious	1251-1300	55f_1251.jpg	/home/noam/bin/art_or_trash/img/train/55f_1251.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/55f_1252.html	religious	1251-1300	55f_1252.jpg	/home/noam/bin/art_or_trash/img/train/55f_1252.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/55f_1253.html	interior	1251-1300	55f_1253.jpg	/home/noam/bin/art_or_trash/img/train/55f_1253.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/55f_1254.html	interior	1251-1300	55f_1254.jpg	/home/noam/bin/art_or_trash/img/train/55f_1254.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/56f_1251.html	religious	1251-1300	56f_1251.jpg	/home/noam/bin/art_or_trash/img/train/56f_1251.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/56f_1252.html	interior	1251-1300	56f_1252.jpg	/home/noam/bin/art_or_trash/img/train/56f_1252.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/56f_1253.html	interior	1251-1300	56f_1253.jpg	/home/noam/bin/art_or_trash/img/train/56f_1253.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/57f_1251.html	interior	1251-1300	57f_1251.jpg	/home/noam/bin/art_or_trash/img/train/57f_1251.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/57f_1252.html	interior	1251-1300	57f_1252.jpg	/home/noam/bin/art_or_trash/img/train/57f_1252.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/57f_1253.html	interior	1251-1300	57f_1253.jpg	/home/noam/bin/art_or_trash/img/train/57f_1253.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/57f_1254.html	interior	1251-1300	57f_1254.jpg	/home/noam/bin/art_or_trash/img/train/57f_1254.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/58f_1251.html	interior	1251-1300	58f_1251.jpg	/home/noam/bin/art_or_trash/img/train/58f_1251.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/58f_1252.html	religious	1251-1300	58f_1252.jpg	/home/noam/bin/art_or_trash/img/train/58f_1252.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/59f_1251.html	religious	1251-1300	59f_1251.jpg	/home/noam/bin/art_or_trash/img/train/59f_1251.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/60f_1251.html	interior	1251-1300	60f_1251.jpg	/home/noam/bin/art_or_trash/img/train/60f_1251.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/61f_1251.html	interior	1251-1300	61f_1251.jpg	/home/noam/bin/art_or_trash/img/train/61f_1251.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/62f_1251.html	interior	1251-1300	62f_1251.jpg	/home/noam/bin/art_or_trash/img/train/62f_1251.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/63f_1251.html	interior	1251-1300	63f_1251.jpg	/home/noam/bin/art_or_trash/img/train/63f_1251.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/64f_1251.html	interior	1251-1300	64f_1251.jpg	/home/noam/bin/art_or_trash/img/train/64f_1251.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/65f_1251.html	other	1251-1300	65f_1251.jpg	/home/noam/bin/art_or_trash/img/train/65f_1251.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/65f_1252.html	other	1251-1300	65f_1252.jpg	/home/noam/bin/art_or_trash/img/train/65f_1252.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/65f_1253.html	other	1251-1300	65f_1253.jpg	/home/noam/bin/art_or_trash/img/train/65f_1253.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/65f_1254.html	other	1251-1300	65f_1254.jpg	/home/noam/bin/art_or_trash/img/train/65f_1254.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/65f_1255.html	interior	1251-1300	65f_1255.jpg	/home/noam/bin/art_or_trash/img/train/65f_1255.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/65f_1256.html	interior	1251-1300	65f_1256.jpg	/home/noam/bin/art_or_trash/img/train/65f_1256.jpg
https://www.wga.hu/html/zzzarchi/13c/2/2/65f_1257.html	interior	1251-1300	65f_1257.jpg	/home/noam/bin/art_or_trash/img/train/65f_1257.jpg
https://www.wga.hu/html/zzzarchi/14c/2/01f_1301.html	interior	1301-1350	01f_1301.jpg	/home/noam/bin/art_or_trash/img/train/01f_1301.jpg
https://www.wga.hu/html/zzzarchi/14c/2/01f_1302.html	religious	1301-1350	01f_1302.jpg	/home/noam/bin/art_or_trash/img/train/01f_1302.jpg
https://www.wga.hu/html/zzzarchi/14c/2/02f_1301.html	religious	1301-1350	02f_1301.jpg	/home/noam/bin/art_or_trash/img/train/02f_1301.jpg
https://www.wga.hu/html/zzzarchi/14c/2/02f_1302.html	religious	1301-1350	02f_1302.jpg	/home/noam/bin/art_or_trash/img/train/02f_1302.jpg
https://www.wga.hu/html/zzzarchi/14c/2/02f_1303.html	religious	1301-1350	02f_1303.jpg	/home/noam/bin/art_or_trash/img/train/02f_1303.jpg
https://www.wga.hu/html/zzzarchi/14c/2/02f_1304.html	religious	1301-1350	02f_1304.jpg	/home/noam/bin/art_or_trash/img/train/02f_1304.jpg
https://www.wga.hu/html/zzzarchi/14c/2/02f_1305.html	interior	1301-1350	02f_1305.jpg	/home/noam/bin/art_or_trash/img/train/02f_1305.jpg
https://www.wga.hu/html/zzzarchi/14c/2/02f_1306.html	religious	1301-1350	02f_1306.jpg	/home/noam/bin/art_or_trash/img/train/02f_1306.jpg
https://www.wga.hu/html/zzzarchi/14c/2/03f_1301.html	interior	1301-1350	03f_1301.jpg	/home/noam/bin/art_or_trash/img/train/03f_1301.jpg
https://www.wga.hu/html/zzzarchi/14c/2/04f_1301.html	religious	1301-1350	04f_1301.jpg	/home/noam/bin/art_or_trash/img/train/04f_1301.jpg
https://www.wga.hu/html/zzzarchi/14c/2/05f_1301.html	religious	1301-1350	05f_1301.jpg	/home/noam/bin/art_or_trash/img/train/05f_1301.jpg
https://www.wga.hu/html/zzzarchi/14c/2/06f_1301.html	other	1301-1350	06f_1301.jpg	/home/noam/bin/art_or_trash/img/train/06f_1301.jpg
https://www.wga.hu/html/zzzarchi/14c/2/06f_1302.html	other	1301-1350	06f_1302.jpg	/home/noam/bin/art_or_trash/img/train/06f_1302.jpg
https://www.wga.hu/html/zzzarchi/14c/2/06f_1303.html	other	1301-1350	06f_1303.jpg	/home/noam/bin/art_or_trash/img/train/06f_1303.jpg
https://www.wga.hu/html/zzzarchi/14c/2/11f_1351.html	other	1351-1400	11f_1351.jpg	/home/noam/bin/art_or_trash/img/train/11f_1351.jpg
https://www.wga.hu/html/zzzarchi/14c/2/11f_1352.html	other	1351-1400	11f_1352.jpg	/home/noam/bin/art_or_trash/img/train/11f_1352.jpg
https://www.wga.hu/html/zzzarchi/14c/2/12f_1351.html	other	1351-1400	12f_1351.jpg	/home/noam/bin/art_or_trash/img/train/12f_1351.jpg
https://www.wga.hu/html/zzzarchi/14c/2/12f_1352.html	other	1351-1400	12f_1352.jpg	/home/noam/bin/art_or_trash/img/train/12f_1352.jpg
https://www.wga.hu/html/zzzarchi/14c/2/13f_1351.html	other	1351-1400	13f_1351.jpg	/home/noam/bin/art_or_trash/img/train/13f_1351.jpg
https://www.wga.hu/html/zzzarchi/14c/2/13f_1352.html	other	1351-1400	13f_1352.jpg	/home/noam/bin/art_or_trash/img/train/13f_1352.jpg
https://www.wga.hu/html/zzzarchi/14c/2/14f_1351.html	other	1351-1400	14f_1351.jpg	/home/noam/bin/art_or_trash/img/train/14f_1351.jpg
https://www.wga.hu/html/zzzarchi/15c/2/01f_1401.html	religious	1401-1450	01f_1401.jpg	/home/noam/bin/art_or_trash/img/train/01f_1401.jpg
https://www.wga.hu/html/zzzarchi/15c/2/01f_1402.html	religious	1401-1450	01f_1402.jpg	/home/noam/bin/art_or_trash/img/train/01f_1402.jpg
https://www.wga.hu/html/zzzarchi/15c/2/02f_1401.html	religious	1401-1450	02f_1401.jpg	/home/noam/bin/art_or_trash/img/train/02f_1401.jpg
https://www.wga.hu/html/zzzarchi/15c/2/02f_1402.html	religious	1401-1450	02f_1402.jpg	/home/noam/bin/art_or_trash/img/train/02f_1402.jpg
https://www.wga.hu/html/zzzarchi/15c/2/03f_1401.html	interior	1401-1450	03f_1401.jpg	/home/noam/bin/art_or_trash/img/train/03f_1401.jpg
https://www.wga.hu/html/zzzarchi/15c/2/04f_1451.html	religious	1451-1500	04f_1451.jpg	/home/noam/bin/art_or_trash/img/train/04f_1451.jpg
https://www.wga.hu/html/zzzarchi/15c/2/04f_1452.html	interior	1451-1500	04f_1452.jpg	/home/noam/bin/art_or_trash/img/train/04f_1452.jpg
https://www.wga.hu/html/zzzarchi/15c/2/04f_1453.html	interior	1451-1500	04f_1453.jpg	/home/noam/bin/art_or_trash/img/train/04f_1453.jpg
https://www.wga.hu/html/zzzarchi/15c/2/05f_1451.html	religious	1451-1500	05f_1451.jpg	/home/noam/bin/art_or_trash/img/train/05f_1451.jpg
https://www.wga.hu/html/zzzarchi/15c/2/05f_1452.html	interior	1451-1500	05f_1452.jpg	/home/noam/bin/art_or_trash/img/train/05f_1452.jpg
https://www.wga.hu/html/zzzarchi/15c/2/05f_1453.html	interior	1451-1500	05f_1453.jpg	/home/noam/bin/art_or_trash/img/train/05f_1453.jpg
https://www.wga.hu/html/zzzarchi/15c/2/05f_1454.html	interior	1451-1500	05f_1454.jpg	/home/noam/bin/art_or_trash/img/train/05f_1454.jpg
https://www.wga.hu/html/zzzarchi/15c/2/06f_1451.html	religious	1451-1500	06f_1451.jpg	/home/noam/bin/art_or_trash/img/train/06f_1451.jpg
https://www.wga.hu/html/zzzarchi/15c/2/07f_1401.html	religious	1401-1450	07f_1401.jpg	/home/noam/bin/art_or_trash/img/train/07f_1401.jpg
https://www.wga.hu/html/zzzarchi/15c/2/07f_1402.html	other	1401-1450	07f_1402.jpg	/home/noam/bin/art_or_trash/img/train/07f_1402.jpg
https://www.wga.hu/html/zzzarchi/15c/2/08f_1451.html	religious	1451-1500	08f_1451.jpg	/home/noam/bin/art_or_trash/img/train/08f_1451.jpg
https://www.wga.hu/html/zzzarchi/15c/2/08f_1452.html	religious	1451-1500	08f_1452.jpg	/home/noam/bin/art_or_trash/img/train/08f_1452.jpg
https://www.wga.hu/html/zzzarchi/15c/2/09f_1451.html	interior	1451-1500	09f_1451.jpg	/home/noam/bin/art_or_trash/img/train/09f_1451.jpg
https://www.wga.hu/html/zzzarchi/15c/2/10f_1451.html	interior	1451-1500	10f_1451.jpg	/home/noam/bin/art_or_trash/img/train/10f_1451.jpg
https://www.wga.hu/html/zzzarchi/15c/2/11f_1451.html	religious	1451-1500	11f_1451.jpg	/home/noam/bin/art_or_trash/img/train/11f_1451.jpg
https://www.wga.hu/html/zzzarchi/15c/2/12f_1451.html	religious	1451-1500	12f_1451.jpg	/home/noam/bin/art_or_trash/img/train/12f_1451.jpg
https://www.wga.hu/html/zzzarchi/15c/2/13f_1451.html	religious	1451-1500	13f_1451.jpg	/home/noam/bin/art_or_trash/img/train/13f_1451.jpg
https://www.wga.hu/html/zzzarchi/15c/2/14f_1451.html	other	1451-1500	14f_1451.jpg	/home/noam/bin/art_or_trash/img/train/14f_1451.jpg
https://www.wga.hu/html/zzzarchi/15c/2/15f_1451.html	other	1451-1500	15f_1451.jpg	/home/noam/bin/art_or_trash/img/train/15f_1451.jpg
https://www.wga.hu/html/zzzarchi/15c/2/15f_1452.html	other	1451-1500	15f_1452.jpg	/home/noam/bin/art_or_trash/img/train/15f_1452.jpg
https://www.wga.hu/html/zzzarchi/16c/2/01f_1501.html	religious	1501-1550	01f_1501.jpg	/home/noam/bin/art_or_trash/img/train/01f_1501.jpg
https://www.wga.hu/html/zzzarchi/16c/2/02f_1501.html	religious	1501-1550	02f_1501.jpg	/home/noam/bin/art_or_trash/img/train/02f_1501.jpg
https://www.wga.hu/html/zzzarchi/16c/2/02f_1502.html	interior	1501-1550	02f_1502.jpg	/home/noam/bin/art_or_trash/img/train/02f_1502.jpg
https://www.wga.hu/html/zzzarchi/16c/2/02f_1503.html	interior	1501-1550	02f_1503.jpg	/home/noam/bin/art_or_trash/img/train/02f_1503.jpg
https://www.wga.hu/html/zzzarchi/16c/2/03f_1501.html	other	1501-1550	03f_1501.jpg	/home/noam/bin/art_or_trash/img/train/03f_1501.jpg
https://www.wga.hu/html/zzzarchi/16c/2/03f_1502.html	other	1501-1550	03f_1502.jpg	/home/noam/bin/art_or_trash/img/train/03f_1502.jpg
https://www.wga.hu/html/zzzarchi/16c/2/03f_1503.html	other	1501-1550	03f_1503.jpg	/home/noam/bin/art_or_trash/img/train/03f_1503.jpg
https://www.wga.hu/html/zzzarchi/16c/2/04f_1501.html	other	1501-1550	04f_1501.jpg	/home/noam/bin/art_or_trash/img/train/04f_1501.jpg
https://www.wga.hu/html/zzzarchi/16c/2/04f_1502.html	other	1501-1550	04f_1502.jpg	/home/noam/bin/art_or_trash/img/train/04f_1502.jpg
https://www.wga.hu/html/zzzarchi/16c/2/05f_1501.html	other	1501-1550	05f_1501.jpg	/home/noam/bin/art_or_trash/img/train/05f_1501.jpg
https://www.wga.hu/html/zzzarchi/16c/2/05f_1502.html	other	1501-1550	05f_1502.jpg	/home/noam/bin/art_or_trash/img/train/05f_1502.jpg
https://www.wga.hu/html/zzzarchi/16c/2/05f_1503.html	other	1501-1550	05f_1503.jpg	/home/noam/bin/art_or_trash/img/train/05f_1503.jpg
https://www.wga.hu/html/zzzarchi/16c/2/06f_1501.html	other	1501-1550	06f_1501.jpg	/home/noam/bin/art_or_trash/img/train/06f_1501.jpg
https://www.wga.hu/html/zzzarchi/16c/2/06f_1502.html	other	1501-1550	06f_1502.jpg	/home/noam/bin/art_or_trash/img/train/06f_1502.jpg
https://www.wga.hu/html/zzzarchi/16c/2/07f_1501.html	other	1501-1550	07f_1501.jpg	/home/noam/bin/art_or_trash/img/train/07f_1501.jpg
https://www.wga.hu/html/zzzarchi/16c/2/07f_1502.html	other	1501-1550	07f_1502.jpg	/home/noam/bin/art_or_trash/img/train/07f_1502.jpg
https://www.wga.hu/html/zzzarchi/16c/2/07f_1503.html	other	1501-1550	07f_1503.jpg	/home/noam/bin/art_or_trash/img/train/07f_1503.jpg
https://www.wga.hu/html/zzzarchi/16c/2/07f_1504.html	other	1501-1550	07f_1504.jpg	/home/noam/bin/art_or_trash/img/train/07f_1504.jpg
https://www.wga.hu/html/zzzarchi/16c/2/07f_1505.html	other	1501-1550	07f_1505.jpg	/home/noam/bin/art_or_trash/img/train/07f_1505.jpg
https://www.wga.hu/html/zzzarchi/16c/2/08f_1501.html	other	1501-1550	08f_1501.jpg	/home/noam/bin/art_or_trash/img/train/08f_1501.jpg
https://www.wga.hu/html/zzzarchi/16c/2/09f_1501.html	other	1501-1550	09f_1501.jpg	/home/noam/bin/art_or_trash/img/train/09f_1501.jpg
https://www.wga.hu/html/zzzarchi/16c/2/09f_1502.html	other	1501-1550	09f_1502.jpg	/home/noam/bin/art_or_trash/img/train/09f_1502.jpg
https://www.wga.hu/html/zzzarchi/16c/2/10f_1501.html	other	1501-1550	10f_1501.jpg	/home/noam/bin/art_or_trash/img/train/10f_1501.jpg
https://www.wga.hu/html/zzzarchi/16c/2/10f_1502.html	other	1501-1550	10f_1502.jpg	/home/noam/bin/art_or_trash/img/train/10f_1502.jpg
https://www.wga.hu/html/zzzarchi/16c/2/10f_1503.html	other	1501-1550	10f_1503.jpg	/home/noam/bin/art_or_trash/img/train/10f_1503.jpg
https://www.wga.hu/html/zzzarchi/16c/2/10f_1504.html	other	1501-1550	10f_1504.jpg	/home/noam/bin/art_or_trash/img/train/10f_1504.jpg
https://www.wga.hu/html/zzzarchi/16c/2/10f_1505.html	other	1501-1550	10f_1505.jpg	/home/noam/bin/art_or_trash/img/train/10f_1505.jpg
https://www.wga.hu/html/zzzarchi/16c/2/11f_1501.html	other	1501-1550	11f_1501.jpg	/home/noam/bin/art_or_trash/img/train/11f_1501.jpg
https://www.wga.hu/html/zzzarchi/16c/2/12f_1551.html	other	1551-1600	12f_1551.jpg	/home/noam/bin/art_or_trash/img/train/12f_1551.jpg
https://www.wga.hu/html/zzzarchi/16c/2/13f_1551.html	other	1551-1600	13f_1551.jpg	/home/noam/bin/art_or_trash/img/train/13f_1551.jpg
https://www.wga.hu/html/zzzarchi/16c/2/13f_1552.html	other	1551-1600	13f_1552.jpg	/home/noam/bin/art_or_trash/img/train/13f_1552.jpg
https://www.wga.hu/html/zzzarchi/16c/2/13f_1553.html	other	1551-1600	13f_1553.jpg	/home/noam/bin/art_or_trash/img/train/13f_1553.jpg
https://www.wga.hu/html/zzzarchi/17c/2/01f_1601.html	interior	1601-1650	01f_1601.jpg	/home/noam/bin/art_or_trash/img/train/01f_1601.jpg
https://www.wga.hu/html/zzzarchi/17c/2/02f_1601.html	other	1601-1650	02f_1601.jpg	/home/noam/bin/art_or_trash/img/train/02f_1601.jpg
https://www.wga.hu/html/zzzarchi/17c/2/02f_1602.html	other	1601-1650	02f_1602.jpg	/home/noam/bin/art_or_trash/img/train/02f_1602.jpg
https://www.wga.hu/html/zzzarchi/17c/2/02f_1603.html	other	1601-1650	02f_1603.jpg	/home/noam/bin/art_or_trash/img/train/02f_1603.jpg
https://www.wga.hu/html/zzzarchi/17c/2/02f_1604.html	other	1601-1650	02f_1604.jpg	/home/noam/bin/art_or_trash/img/train/02f_1604.jpg
https://www.wga.hu/html/zzzarchi/17c/2/03f_1601.html	other	1601-1650	03f_1601.jpg	/home/noam/bin/art_or_trash/img/train/03f_1601.jpg
https://www.wga.hu/html/zzzarchi/17c/2/03f_1602.html	other	1601-1650	03f_1602.jpg	/home/noam/bin/art_or_trash/img/train/03f_1602.jpg
https://www.wga.hu/html/zzzarchi/17c/2/04f_1601.html	other	1601-1650	04f_1601.jpg	/home/noam/bin/art_or_trash/img/train/04f_1601.jpg
https://www.wga.hu/html/zzzarchi/17c/2/05f_1601.html	other	1601-1650	05f_1601.jpg	/home/noam/bin/art_or_trash/img/train/05f_1601.jpg
https://www.wga.hu/html/zzzarchi/17c/2/05f_1602.html	other	1601-1650	05f_1602.jpg	/home/noam/bin/art_or_trash/img/train/05f_1602.jpg
https://www.wga.hu/html/zzzarchi/17c/2/06f_1601.html	other	1601-1650	06f_1601.jpg	/home/noam/bin/art_or_trash/img/train/06f_1601.jpg
https://www.wga.hu/html/zzzarchi/17c/2/06f_1602.html	other	1601-1650	06f_1602.jpg	/home/noam/bin/art_or_trash/img/train/06f_1602.jpg
https://www.wga.hu/html/zzzarchi/18c/2/01f_1701.html	other	1701-1750	01f_1701.jpg	/home/noam/bin/art_or_trash/img/train/01f_1701.jpg
https://www.wga.hu/html/zzzarchi/18c/2/02f_1701.html	other	1701-1750	02f_1701.jpg	/home/noam/bin/art_or_trash/img/train/02f_1701.jpg
https://www.wga.hu/html/zzzarchi/18c/2/02f_1702.html	other	1701-1750	02f_1702.jpg	/home/noam/bin/art_or_trash/img/train/02f_1702.jpg
https://www.wga.hu/html/zzzarchi/18c/2/02f_1703.html	other	1701-1750	02f_1703.jpg	/home/noam/bin/art_or_trash/img/train/02f_1703.jpg
https://www.wga.hu/html/zzzarchi/18c/2/03f_1701.html	other	1701-1750	03f_1701.jpg	/home/noam/bin/art_or_trash/img/train/03f_1701.jpg
https://www.wga.hu/html/zzzarchi/18c/2/04f_1701.html	interior	1701-1750	04f_1701.jpg	/home/noam/bin/art_or_trash/img/train/04f_1701.jpg
https://www.wga.hu/html/zzzarchi/08c/1/1aachen1.html	religious	0751-0800	1aachen1.jpg	/home/noam/bin/art_or_trash/img/train/1aachen1.jpg
https://www.wga.hu/html/zzzarchi/08c/1/1aachen2.html	religious	0751-0800	1aachen2.jpg	/home/noam/bin/art_or_trash/img/train/1aachen2.jpg
https://www.wga.hu/html/zzzarchi/08c/1/1aachen3.html	religious	0751-0800	1aachen3.jpg	/home/noam/bin/art_or_trash/img/train/1aachen3.jpg
https://www.wga.hu/html/zzzarchi/08c/1/1aachen4.html	religious	0751-0800	1aachen4.jpg	/home/noam/bin/art_or_trash/img/train/1aachen4.jpg
https://www.wga.hu/html/zzzarchi/08c/1/1aachen5.html	religious	0751-0800	1aachen5.jpg	/home/noam/bin/art_or_trash/img/train/1aachen5.jpg
https://www.wga.hu/html/zzzarchi/08c/1/1aachen6.html	religious	0751-0800	1aachen6.jpg	/home/noam/bin/art_or_trash/img/train/1aachen6.jpg
https://www.wga.hu/html/zzzarchi/08c/1/2lorsch1.html	other	0751-0800	2lorsch1.jpg	/home/noam/bin/art_or_trash/img/train/2lorsch1.jpg
https://www.wga.hu/html/zzzarchi/08c/1/2lorsch2.html	other	0751-0800	2lorsch2.jpg	/home/noam/bin/art_or_trash/img/train/2lorsch2.jpg
https://www.wga.hu/html/zzzarchi/09c/1/consta1.html	interior	0851-0900	consta1.jpg	/home/noam/bin/art_or_trash/img/train/consta1.jpg
https://www.wga.hu/html/zzzarchi/09c/1/corvey1.html	religious	0851-0900	corvey1.jpg	/home/noam/bin/art_or_trash/img/train/corvey1.jpg
https://www.wga.hu/html/zzzarchi/09c/1/corvey2.html	religious	0851-0900	corvey2.jpg	/home/noam/bin/art_or_trash/img/train/corvey2.jpg
https://www.wga.hu/html/zzzarchi/09c/1/corvey3.html	religious	0851-0900	corvey3.jpg	/home/noam/bin/art_or_trash/img/train/corvey3.jpg
https://www.wga.hu/html/zzzarchi/09c/1/corvey4.html	interior	0851-0900	corvey4.jpg	/home/noam/bin/art_or_trash/img/train/corvey4.jpg
https://www.wga.hu/html/zzzarchi/09c/1/fulda.html	religious	0801-0850	fulda.jpg	/home/noam/bin/art_or_trash/img/train/fulda.jpg
https://www.wga.hu/html/zzzarchi/09c/1/stein1.html	religious	0801-0850	stein1.jpg	/home/noam/bin/art_or_trash/img/train/stein1.jpg
https://www.wga.hu/html/zzzarchi/09c/1/stein2.html	religious	0801-0850	stein2.jpg	/home/noam/bin/art_or_trash/img/train/stein2.jpg
https://www.wga.hu/html/zzzarchi/09c/1/stein3.html	religious	0801-0850	stein3.jpg	/home/noam/bin/art_or_trash/img/train/stein3.jpg
https://www.wga.hu/html/zzzarchi/10c/1/cologne1.html	religious	0951-1000	cologne1.jpg	/home/noam/bin/art_or_trash/img/train/cologne1.jpg
https://www.wga.hu/html/zzzarchi/10c/1/cologne2.html	religious	0951-1000	cologne2.jpg	/home/noam/bin/art_or_trash/img/train/cologne2.jpg
https://www.wga.hu/html/zzzarchi/10c/1/gernrod1.html	religious	0951-1000	gernrod1.jpg	/home/noam/bin/art_or_trash/img/train/gernrod1.jpg
https://www.wga.hu/html/zzzarchi/10c/1/gernrod2.html	religious	0951-1000	gernrod2.jpg	/home/noam/bin/art_or_trash/img/train/gernrod2.jpg
https://www.wga.hu/html/zzzarchi/11c/1/02g_1001.html	religious	1001-1050	02g_1001.jpg	/home/noam/bin/art_or_trash/img/train/02g_1001.jpg
https://www.wga.hu/html/zzzarchi/11c/1/02g_1002.html	religious	1001-1050	02g_1002.jpg	/home/noam/bin/art_or_trash/img/train/02g_1002.jpg
https://www.wga.hu/html/zzzarchi/11c/1/03g_1001.html	religious	1001-1050	03g_1001.jpg	/home/noam/bin/art_or_trash/img/train/03g_1001.jpg
https://www.wga.hu/html/zzzarchi/11c/1/03g_1002.html	religious	1001-1050	03g_1002.jpg	/home/noam/bin/art_or_trash/img/train/03g_1002.jpg
https://www.wga.hu/html/zzzarchi/11c/1/03g_1003.html	religious	1001-1050	03g_1003.jpg	/home/noam/bin/art_or_trash/img/train/03g_1003.jpg
https://www.wga.hu/html/zzzarchi/11c/1/04g_1001.html	religious	1001-1050	04g_1001.jpg	/home/noam/bin/art_or_trash/img/train/04g_1001.jpg
https://www.wga.hu/html/zzzarchi/11c/1/04g_1002.html	religious	1001-1050	04g_1002.jpg	/home/noam/bin/art_or_trash/img/train/04g_1002.jpg
https://www.wga.hu/html/zzzarchi/11c/1/04g_1003.html	religious	1001-1050	04g_1003.jpg	/home/noam/bin/art_or_trash/img/train/04g_1003.jpg
https://www.wga.hu/html/zzzarchi/11c/1/05g_1000.html	religious	1001-1050	05g_1000.jpg	/home/noam/bin/art_or_trash/img/train/05g_1000.jpg
https://www.wga.hu/html/zzzarchi/11c/1/05g_1001.html	religious	1001-1050	05g_1001.jpg	/home/noam/bin/art_or_trash/img/train/05g_1001.jpg
