HTML	TYPE	DATE
https://www.wga.hu/html/b/barocci/selfporx.jpg	portrait	1551-1600
https://www.wga.hu/html/b/barocci/stjerome.jpg	religious	1551-1600
https://www.wga.hu/html/b/barocci/virgin_c.jpg	religious	1551-1600
https://www.wga.hu/html/b/barocci/z_adorat.jpg	religious	1551-1600
https://www.wga.hu/html/b/barocci/z_face.jpg	study	1551-1600
https://www.wga.hu/html/b/barocci/z_figure.jpg	study	1551-1600
https://www.wga.hu/html/b/barocci/z_virgin.jpg	religious	1551-1600
https://www.wga.hu/html/b/barocci/z_virgip.jpg	religious	1551-1600
https://www.wga.hu/html/b/barois/cleopat1.jpg	mythological	1651-1700
https://www.wga.hu/html/b/barois/cleopat2.jpg	mythological	1651-1700
https://www.wga.hu/html/b/barois/pomona.jpg	mythological	1651-1700
https://www.wga.hu/html/b/barois/venus.jpg	mythological	1651-1700
https://www.wga.hu/html/b/barois/vertpom1.jpg	mythological	1651-1700
https://www.wga.hu/html/b/barois/vertpom2.jpg	mythological	1651-1700
https://www.wga.hu/html/b/baron/watteau1.jpg	genre	1701-1750
https://www.wga.hu/html/b/baron/watteau2.jpg	genre	1701-1750
https://www.wga.hu/html/b/baronzio/colomba1.jpg	religious	1301-1350
https://www.wga.hu/html/b/baronzio/colomba2.jpg	religious	1301-1350
https://www.wga.hu/html/b/baronzio/colomba3.jpg	religious	1301-1350
https://www.wga.hu/html/b/baronzio/polyptyc.jpg	religious	1301-1350
https://www.wga.hu/html/b/barovier/chalice.jpg	other	1401-1450
https://www.wga.hu/html/b/barovier/m_cup1.jpg	other	1401-1450
https://www.wga.hu/html/b/barovier/m_cup2.jpg	other	1401-1450
https://www.wga.hu/html/b/barra/landbuil.jpg	landscape	1601-1650
https://www.wga.hu/html/b/barra/salomon.jpg	historical	1601-1650
https://www.wga.hu/html/b/barraud/a_gray.jpg	other	1801-1850
https://www.wga.hu/html/b/barraud/spaniels.jpg	portrait	1801-1850
https://www.wga.hu/html/b/barre/father/actress.jpg	portrait	1801-1850
https://www.wga.hu/html/b/barrera/monthmay.jpg	still-life	1601-1650
https://www.wga.hu/html/b/barrera/stil_ani.jpg	still-life	1601-1650
https://www.wga.hu/html/b/barrera/stillife.jpg	still-life	1601-1650
https://www.wga.hu/html/b/barrera/stil_lif.jpg	still-life	1601-1650
https://www.wga.hu/html/b/barre/son/hawking.jpg	portrait	1851-1900
https://www.wga.hu/html/b/barre/son/maria_ta.jpg	other	1801-1850
https://www.wga.hu/html/b/barre/son/maryburg.jpg	portrait	1801-1850
https://www.wga.hu/html/b/barre/son/mmeboche.jpg	portrait	1801-1850
https://www.wga.hu/html/b/barret/landsca1.jpg	landscape	1751-1800
https://www.wga.hu/html/b/barret/landsca2.jpg	landscape	1751-1800
https://www.wga.hu/html/b/barret/landsca3.jpg	landscape	1751-1800
https://www.wga.hu/html/b/barrias/bousaada.jpg	portrait	1851-1900
https://www.wga.hu/html/b/barrias/nature.jpg	mythological	1851-1900
https://www.wga.hu/html/b/barriere/oratorio.jpg	other	1651-1700
https://www.wga.hu/html/b/barry/pallmall.jpg	other	1801-1850
https://www.wga.hu/html/b/barry/westmins.jpg	other	1801-1850
https://www.wga.hu/html/b/barthel/baptist.jpg	religious	1651-1700
https://www.wga.hu/html/b/barthel/pesaro.jpg	religious	1651-1700
https://www.wga.hu/html/b/bartholo/hayashi.jpg	portrait	1851-1900
https://www.wga.hu/html/b/bartlett/frog.jpg	other	1851-1900
https://www.wga.hu/html/b/bartolin/bonapart.jpg	portrait	1801-1850
https://www.wga.hu/html/b/bartolin/bustwife.jpg	portrait	1801-1850
https://www.wga.hu/html/b/bartolin/charity1.jpg	religious	1801-1850
https://www.wga.hu/html/b/bartolin/charity.jpg	mythological	1801-1850
https://www.wga.hu/html/b/bartolin/demidov1.jpg	mythological	1801-1850
https://www.wga.hu/html/b/bartolin/demidov2.jpg	mythological	1801-1850
https://www.wga.hu/html/b/bartolin/demidov.jpg	mythological	1801-1850
https://www.wga.hu/html/b/bartolin/trivulzi.jpg	portrait	1801-1850
https://www.wga.hu/html/b/bartolo/adoratio.jpg	religious	1351-1400
https://www.wga.hu/html/b/bartolo/annuncia.jpg	religious	1351-1400
https://www.wga.hu/html/b/bartolom/fra/adoratio.jpg	religious	1501-1550
https://www.wga.hu/html/b/bartolom/fra/adoratix.jpg	religious	1501-1550
https://www.wga.hu/html/b/bartolom/fra/annuncia.jpg	religious	1501-1550
https://www.wga.hu/html/b/bartolom/fra/diptych.jpg	religious	1501-1550
https://www.wga.hu/html/b/bartolom/fra/holyfami.jpg	religious	1501-1550
https://www.wga.hu/html/b/bartolom/fra/lamentat.jpg	religious	1501-1550
https://www.wga.hu/html/b/bartolom/fra/lastjudg.jpg	religious	1501-1550
https://www.wga.hu/html/b/bartolom/fra/mystic_m.jpg	religious	1501-1550
https://www.wga.hu/html/b/bartolom/fra/noli_me.jpg	religious	1501-1550
https://www.wga.hu/html/b/bartolom/fra/restflig.jpg	religious	1501-1550
https://www.wga.hu/html/b/bartolom/gatta/4madonna.jpg	religious	1451-1500
https://www.wga.hu/html/b/bartolom/giovanni/adoratio.jpg	religious	1451-1500
https://www.wga.hu/html/b/bartolom/giovanni/predell1.jpg	religious	1451-1500
https://www.wga.hu/html/b/bartolom/giovanni/predell2.jpg	religious	1451-1500
https://www.wga.hu/html/b/bartolom/giovanni/predell3.jpg	religious	1451-1500
https://www.wga.hu/html/b/bartolom/giovanni/scenes.jpg	religious	1451-1500
https://www.wga.hu/html/b/bartolom/giovanni/thetis.jpg	mythological	1451-1500
https://www.wga.hu/html/b/bartolom/veneto/madonna1.jpg	religious	1501-1550
https://www.wga.hu/html/b/bartolom/veneto/madonna.jpg	religious	1501-1550
https://www.wga.hu/html/b/bartolom/veneto/portgent.jpg	portrait	1501-1550
https://www.wga.hu/html/b/bartolo/panel1.jpg	religious	1351-1400
https://www.wga.hu/html/b/bartolo/panel2.jpg	religious	1351-1400
https://www.wga.hu/html/b/bartoloz/bacchant.jpg	mythological	1751-1800
https://www.wga.hu/html/b/basaiti/lamentat.jpg	religious	1501-1550
https://www.wga.hu/html/b/basaiti/madchild.jpg	religious	1501-1550
https://www.wga.hu/html/b/basaiti/madonna.jpg	religious	1501-1550
https://www.wga.hu/html/b/basaiti/sebastia.jpg	religious	1501-1550
https://www.wga.hu/html/b/basaiti/st_peter.jpg	religious	1501-1550
https://www.wga.hu/html/b/bascheni/stillife.jpg	still-life	1651-1700
https://www.wga.hu/html/b/bascheni/stillif.jpg	still-life	1651-1700
https://www.wga.hu/html/b/bassa/ferrer/3women.jpg	religious	1301-1350
https://www.wga.hu/html/b/bassano/francesc/adoratio.jpg	religious	1551-1600
https://www.wga.hu/html/b/bassano/francesc/lamentat.jpg	religious	1551-1600
https://www.wga.hu/html/b/bassano/francesc/orpheus.jpg	mythological	1551-1600
https://www.wga.hu/html/b/bassano/francesc/preachin.jpg	religious	1551-1600
https://www.wga.hu/html/b/bassano/francesc/winter.jpg	landscape	1551-1600
https://www.wga.hu/html/b/bassano/leandro/lastsupp.jpg	religious	1601-1650
https://www.wga.hu/html/b/bassano/leandro/market1.jpg	genre	1601-1650
https://www.wga.hu/html/b/bassano/leandro/market.jpg	genre	1601-1650
https://www.wga.hu/html/b/bassano/leandro/moses.jpg	religious	1601-1650
https://www.wga.hu/html/b/bassano/leandro/shepherd.jpg	religious	1601-1650
https://www.wga.hu/html/b/bassetti/adoratio.jpg	religious	1601-1650
https://www.wga.hu/html/b/bassetti/sebastia.jpg	religious	1601-1650
https://www.wga.hu/html/b/bastiani/madonna1.jpg	religious	1451-1500
https://www.wga.hu/html/b/bastiani/madonna.jpg	religious	1451-1500
https://www.wga.hu/html/b/bastien/portrait.jpg	portrait	1851-1900
https://www.wga.hu/html/b/batoni/achilles.jpg	mythological	1751-1800
https://www.wga.hu/html/b/batoni/hercules.jpg	mythological	1751-1800
https://www.wga.hu/html/b/batoni/holyfami.jpg	religious	1751-1800
https://www.wga.hu/html/b/batoni/holyfam.jpg	religious	1751-1800
https://www.wga.hu/html/b/batoni/madonna.jpg	religious	1751-1800
https://www.wga.hu/html/b/batoni/portrai1.jpg	portrait	1751-1800
https://www.wga.hu/html/b/batoni/portrai2.jpg	portrait	1751-1800
https://www.wga.hu/html/b/batoni/selfport.jpg	portrait	1751-1800
https://www.wga.hu/html/b/batoni/susanna.jpg	mythological	1751-1800
https://www.wga.hu/html/b/batoni/venus1.jpg	mythological	1751-1800
https://www.wga.hu/html/b/batoni/venus2.jpg	mythological	1751-1800
https://www.wga.hu/html/b/batoni/virginch.jpg	religious	1751-1800
https://www.wga.hu/html/b/batoni/virgin_c.jpg	religious	1751-1800
https://www.wga.hu/html/b/battem/landscap.jpg	landscape	1651-1700
https://www.wga.hu/html/b/baugin/virgin1.jpg	religious	1601-1650
https://www.wga.hu/html/b/baugin/virgin2.jpg	religious	1601-1650
https://www.wga.hu/html/b/baum/landscap.jpg	landscape	1851-1900
https://www.wga.hu/html/b/bayeu/francisc/olympus.jpg	mythological	1751-1800
https://www.wga.hu/html/b/bazzani/adoratio.jpg	religious	1701-1750
https://www.wga.hu/html/b/bazzani/portrait.jpg	portrait	1701-1750
https://www.wga.hu/html/b/bazzanti/couple.jpg	genre	1851-1900
https://www.wga.hu/html/b/beck/maximili.jpg	portrait	1551-1600
https://www.wga.hu/html/b/beer/annuncia.jpg	religious	1501-1550
https://www.wga.hu/html/b/beerstra/abrahams/coastal.jpg	landscape	1601-1650
https://www.wga.hu/html/b/beerstra/abrahams/shipwrec.jpg	landscape	1601-1650
https://www.wga.hu/html/b/beerstra/abrahams/skating.jpg	landscape	1601-1650
https://www.wga.hu/html/b/beerstra/anthonie/skating.jpg	landscape	1651-1700
https://www.wga.hu/html/b/beerstra/anthonie/winterla.jpg	landscape	1651-1700
https://www.wga.hu/html/b/beerstra/anthonie/winter_l.jpg	landscape	1651-1700
https://www.wga.hu/html/b/beert/elder/bouquet.jpg	still-life	1601-1650
https://www.wga.hu/html/b/beert/elder/stilfrui.jpg	still-life	1601-1650
https://www.wga.hu/html/b/beert/elder/stillife.jpg	still-life	1601-1650
https://www.wga.hu/html/b/beert/elder/still-li.jpg	still-life	1601-1650
https://www.wga.hu/html/b/beer/triptych.jpg	religious	1501-1550
https://www.wga.hu/html/b/beert/younger/stillife.jpg	still-life	1651-1700
https://www.wga.hu/html/b/beer/virgin1.jpg	religious	1501-1550
https://www.wga.hu/html/b/beer/virgin2.jpg	religious	1501-1550
https://www.wga.hu/html/b/beest/allegory.jpg	mythological	1651-1700
https://www.wga.hu/html/b/beest/market.jpg	landscape	1651-1700
https://www.wga.hu/html/b/begarell/adoratio.jpg	religious	1501-1550
https://www.wga.hu/html/b/begarell/depositi.jpg	religious	1501-1550
https://www.wga.hu/html/b/begarell/madonna.jpg	religious	1501-1550
https://www.wga.hu/html/b/begas/carl/family.jpg	portrait	1801-1850
https://www.wga.hu/html/b/begas/reinhold/mercury.jpg	mythological	1851-1900
https://www.wga.hu/html/b/begeyn/flowers.jpg	still-life	1651-1700
https://www.wga.hu/html/b/beham/barthel/port_man.jpg	portrait	1501-1550
https://www.wga.hu/html/b/beham/barthel/portrait.jpg	portrait	1501-1550
https://www.wga.hu/html/b/beham/hans/scenes.jpg	religious	1501-1550
https://www.wga.hu/html/b/beinasch/holyfami.jpg	religious	1651-1700
https://www.wga.hu/html/b/beinasch/st_paul.jpg	religious	1651-1700
https://www.wga.hu/html/b/belin/flowers.jpg	still-life	1651-1700
https://www.wga.hu/html/b/belin/stillife.jpg	still-life	1651-1700
https://www.wga.hu/html/b/bellange/annuncia.jpg	religious	1601-1650
https://www.wga.hu/html/b/bellange/lamentat.jpg	religious	1601-1650
https://www.wga.hu/html/b/bellang/napoleon.jpg	historical	1801-1850
https://www.wga.hu/html/b/bellano/david1.jpg	religious	1451-1500
https://www.wga.hu/html/b/belle/alexis/gentlema.jpg	portrait	1701-1750
https://www.wga.hu/html/b/belle/clement/venus_ad.jpg	mythological	1751-1800
https://www.wga.hu/html/b/bellegam/annuncia.jpg	religious	1501-1550
https://www.wga.hu/html/b/bellegam/lastjudg.jpg	religious	1501-1550
https://www.wga.hu/html/b/bellevoi/stormy.jpg	landscape	1651-1700
https://www.wga.hu/html/b/bellini/gentile/annuncia.jpg	religious	1451-1500
https://www.wga.hu/html/b/bellini/gentile/cornaro.jpg	portrait	1451-1500
https://www.wga.hu/html/b/bellini/gentile/madonna.jpg	religious	1451-1500
https://www.wga.hu/html/b/bellini/gentile/selfport.jpg	portrait	1451-1500
https://www.wga.hu/html/b/bellini/jacopo/annuncia.jpg	religious	1401-1450
https://www.wga.hu/html/b/bellini/jacopo/crucifix.jpg	religious	1401-1450
https://www.wga.hu/html/b/bellini/jacopo/madchild.jpg	religious	1401-1450
https://www.wga.hu/html/b/bellini/jacopo/mad_chil.jpg	religious	1401-1450
https://www.wga.hu/html/b/bellini/jacopo/triptic1.jpg	religious	1401-1450
https://www.wga.hu/html/b/bellini/jacopo/triptic2.jpg	religious	1401-1450
https://www.wga.hu/html/b/bellini/jacopo/triptic3.jpg	religious	1401-1450
https://www.wga.hu/html/b/bello/virgin_c.jpg	religious	1501-1550
https://www.wga.hu/html/b/belveder/flowers.jpg	still-life	1651-1700
https://www.wga.hu/html/b/bembo/benedett/madonna.jpg	religious	1451-1500
https://www.wga.hu/html/b/benaglio/madchild.jpg	religious	1451-1500
https://www.wga.hu/html/b/benaglio/virgin_c.jpg	religious	1451-1500
https://www.wga.hu/html/b/bendz/family.jpg	portrait	1801-1850
https://www.wga.hu/html/b/benedet/stillife.jpg	still-life	1601-1650
https://www.wga.hu/html/b/benedet/still_li.jpg	still-life	1601-1650
https://www.wga.hu/html/b/benefial/margaret.jpg	religious	1701-1750
https://www.wga.hu/html/b/benefial/selfport.jpg	portrait	1701-1750
https://www.wga.hu/html/b/bening/simon/portrait.jpg	portrait	1501-1550
https://www.wga.hu/html/b/bening/simon/selfport.jpg	portrait	1501-1550
https://www.wga.hu/html/b/bening/simon/selfporx.jpg	portrait	1501-1550
https://www.wga.hu/html/b/benouvil/francois/achilles.jpg	mythological	1801-1850
https://www.wga.hu/html/b/benson/father/lamentat.jpg	religious	1501-1550
https://www.wga.hu/html/b/benson/father/marymagd.jpg	religious	1501-1550
https://www.wga.hu/html/b/benson/father/reading.jpg	portrait	1501-1550
https://www.wga.hu/html/b/benson/father/virgin_c.jpg	religious	1501-1550
https://www.wga.hu/html/b/benson/father/virgin_s.jpg	religious	1501-1550
https://www.wga.hu/html/b/benson/son/nativity.jpg	religious	1551-1600
https://www.wga.hu/html/b/benson/son/virgin_c.jpg	religious	1551-1600
https://www.wga.hu/html/b/benvenut/meeting1.jpg	religious	1451-1500
https://www.wga.hu/html/b/benvenut/meeting.jpg	religious	1451-1500
https://www.wga.hu/html/b/benvenut/predell1.jpg	religious	1451-1500
https://www.wga.hu/html/b/benvenut/predell2.jpg	religious	1451-1500
https://www.wga.hu/html/b/benvenut/predell3.jpg	religious	1451-1500
https://www.wga.hu/html/b/beraud/portrait.jpg	portrait	1851-1900
https://www.wga.hu/html/b/beraud/selfport.jpg	portrait	1851-1900
https://www.wga.hu/html/b/berchem/battle.jpg	historical	1651-1700
https://www.wga.hu/html/b/berchem/italiana.jpg	landscape	1651-1700
https://www.wga.hu/html/b/berchem/italianb.jpg	landscape	1651-1700
https://www.wga.hu/html/b/berchem/jupiter.jpg	mythological	1651-1700
https://www.wga.hu/html/b/berentz/stillif1.jpg	still-life	1651-1700
https://www.wga.hu/html/b/berentz/stillif2.jpg	still-life	1651-1700
https://www.wga.hu/html/b/bergen/landscap.jpg	landscape	1651-1700
https://www.wga.hu/html/b/berghe2/augustin/sebastia.jpg	religious	1751-1800
https://www.wga.hu/html/b/berghe2/augustin/venus_ad.jpg	mythological	1751-1800
https://www.wga.hu/html/b/berghe/flowers.jpg	still-life	1601-1650
https://www.wga.hu/html/b/berghe/winterla.jpg	landscape	1601-1650
https://www.wga.hu/html/b/bergh/stillife.jpg	still-life	1601-1650
https://www.wga.hu/html/b/bergh/still_li.jpg	still-life	1601-1650
https://www.wga.hu/html/b/bergler/sacrific.jpg	religious	1751-1800
https://www.wga.hu/html/b/bergogno/lamentat.jpg	religious	1501-1550
https://www.wga.hu/html/b/bergogno/madonna.jpg	religious	1501-1550
https://www.wga.hu/html/b/bergogno/polyptyc.jpg	religious	1501-1550
https://www.wga.hu/html/b/bergogno/virgin_c.jpg	religious	1501-1550
https://www.wga.hu/html/b/bergogno/virgin.jpg	religious	1501-1550
https://www.wga.hu/html/b/bergoijs/stillife.jpg	still-life	1651-1700
https://www.wga.hu/html/b/bergoijs/stil_lif.jpg	still-life	1651-1700
https://www.wga.hu/html/b/berjon/flowers.jpg	still-life	1801-1850
https://www.wga.hu/html/b/berjon/stillife.jpg	still-life	1801-1850
https://www.wga.hu/html/b/bermejo/crucifix.jpg	religious	1451-1500
https://www.wga.hu/html/b/bermejo/dominic.jpg	religious	1451-1500
https://www.wga.hu/html/b/bermejo/pieta1.jpg	religious	1451-1500
https://www.wga.hu/html/b/bermejo/pieta.jpg	religious	1451-1500
https://www.wga.hu/html/b/bernardh/madonna.jpg	religious	1451-1500
https://www.wga.hu/html/b/bernardi/madonna.jpg	religious	1501-1550
https://www.wga.hu/html/b/bernard/reading.jpg	genre	1751-1800
https://www.wga.hu/html/b/bernini/gianlore/sculptur/1610/aeneas1.jpg	mythological	1601-1650
https://www.wga.hu/html/b/bernini/gianlore/sculptur/1610/aeneas.jpg	mythological	1601-1650
https://www.wga.hu/html/b/bernini/gianlore/sculptur/1620/apollo_d.jpg	mythological	1601-1650
https://www.wga.hu/html/b/bernini/gianlore/sculptur/1620/apollo.jpg	mythological	1601-1650
https://www.wga.hu/html/b/bernini/gianlore/sculptur/1620/charity1.jpg	mythological	1601-1650
https://www.wga.hu/html/b/bernini/gianlore/sculptur/1620/charity.jpg	mythological	1601-1650
https://www.wga.hu/html/b/bernini/gianlore/sculptur/1620/david1.jpg	religious	1601-1650
https://www.wga.hu/html/b/bernini/gianlore/sculptur/1620/david2.jpg	religious	1601-1650
https://www.wga.hu/html/b/bernini/gianlore/sculptur/1620/neptune.jpg	mythological	1601-1650
https://www.wga.hu/html/b/bernini/gianlore/sculptur/1620/proserpi.jpg	mythological	1601-1650
https://www.wga.hu/html/b/bernini/gianlore/sculptur/1630/charity1.jpg	mythological	1601-1650
https://www.wga.hu/html/b/bernini/gianlore/sculptur/1630/charity.jpg	mythological	1601-1650
https://www.wga.hu/html/b/bernini/gianlore/sculptur/1640/madonna.jpg	religious	1601-1650
https://www.wga.hu/html/b/bernini/gianlore/sculptur/1660/fountain.jpg	other	1601-1650
https://www.wga.hu/html/b/bernini/gianlore/sculptur/1660/stjerome.jpg	religious	1601-1650
https://www.wga.hu/html/b/bernini/pietro/assumpti.jpg	religious	1551-1600
https://www.wga.hu/html/b/bernini/pietro/baptist.jpg	religious	1551-1600
https://www.wga.hu/html/b/berrugue/pedro/adoratio.jpg	religious	1451-1500
https://www.wga.hu/html/b/berrugue/pedro/annuncia.jpg	religious	1451-1500
https://www.wga.hu/html/b/berrugue/pedro/dominic1.jpg	religious	1451-1500
https://www.wga.hu/html/b/berrugue/pedro/dominic.jpg	religious	1451-1500
https://www.wga.hu/html/b/berrugue/pedro/holy_fam.jpg	religious	1451-1500
https://www.wga.hu/html/b/berrugue/pedro/selfport.jpg	portrait	1451-1500
https://www.wga.hu/html/b/berrugue/pedro/virgin1.jpg	religious	1451-1500
https://www.wga.hu/html/b/berrugue/pedro/virgin_c.jpg	religious	1451-1500
https://www.wga.hu/html/b/berrugue/pedro/virgin.jpg	religious	1451-1500
https://www.wga.hu/html/b/berthele/bacchant.jpg	mythological	1751-1800
https://www.wga.hu/html/b/berthele/port_man.jpg	portrait	1751-1800
https://www.wga.hu/html/b/berthoud/actress.jpg	portrait	1851-1900
https://www.wga.hu/html/b/bertin/landscap.jpg	landscape	1801-1850
https://www.wga.hu/html/b/bertin_n/adonis.jpg	mythological	1701-1750
https://www.wga.hu/html/b/bertoldo/battle.jpg	mythological	1451-1500
https://www.wga.hu/html/b/bertoldo/hercules.jpg	mythological	1451-1500
https://www.wga.hu/html/b/bertos/saints1.jpg	religious	1701-1750
https://www.wga.hu/html/b/bertos/saints2.jpg	religious	1701-1750
https://www.wga.hu/html/b/bertos/saints3.jpg	religious	1701-1750
https://www.wga.hu/html/b/beschey/assumpti.jpg	religious	1701-1750
https://www.wga.hu/html/b/betti/annuncia.jpg	religious	1551-1600
https://www.wga.hu/html/b/betti/virginch.jpg	religious	1551-1600
https://www.wga.hu/html/b/betti/virgin_c.jpg	religious	1551-1600
https://www.wga.hu/html/b/beuckela/cook.jpg	genre	1551-1600
https://www.wga.hu/html/b/beuckela/flight_e.jpg	religious	1551-1600
https://www.wga.hu/html/b/beuckela/market.jpg	genre	1551-1600
https://www.wga.hu/html/b/bevilacq/victory.jpg	mythological	1801-1850
https://www.wga.hu/html/b/beyeren/breakfas.jpg	still-life	1651-1700
https://www.wga.hu/html/b/beyeren/river_la.jpg	landscape	1651-1700
https://www.wga.hu/html/b/beyeren/stil_fru.jpg	still-life	1651-1700
https://www.wga.hu/html/b/beyeren/stillife.jpg	still-life	1651-1700
https://www.wga.hu/html/b/beyeren/stil_lif.jpg	still-life	1651-1700
https://www.wga.hu/html/b/beyeren/still_li.jpg	still-life	1651-1700
https://www.wga.hu/html/b/beyeren/stilmous.jpg	still-life	1651-1700
https://www.wga.hu/html/b/bezzi/holyfami.jpg	religious	1551-1600
https://www.wga.hu/html/b/biagio/crucifix.jpg	religious	1451-1500
https://www.wga.hu/html/b/biagio/madonna.jpg	religious	1451-1500
https://www.wga.hu/html/b/biagio/portrait.jpg	portrait	1451-1500
https://www.wga.hu/html/b/biagio/triumph.jpg	historical	1451-1500
https://www.wga.hu/html/b/biagio/virgin_c.jpg	religious	1451-1500
https://www.wga.hu/html/b/bianchi/ecstasy.jpg	religious	1701-1750
https://www.wga.hu/html/b/biard/elder/fame.jpg	mythological	1551-1600
https://www.wga.hu/html/b/biard/younger/bust.jpg	portrait	1601-1650
https://www.wga.hu/html/b/bicci/lorenz/crucifix.jpg	religious	1401-1450
https://www.wga.hu/html/b/bicci/lorenz/crucifiz.jpg	religious	1401-1450
https://www.wga.hu/html/b/bicci/lorenz/madonna.jpg	religious	1401-1450
https://www.wga.hu/html/b/bicci/lorenzo/annuncia.jpg	religious	1401-1450
https://www.wga.hu/html/b/bicci/lorenzo/apostles.jpg	religious	1401-1450
https://www.wga.hu/html/b/bicci/lorenzo/crucifix.jpg	religious	1401-1450
https://www.wga.hu/html/b/bicci/lorenzo/madchild.jpg	religious	1401-1450
https://www.wga.hu/html/b/bicci/lorenzo/nativity.jpg	religious	1401-1450
https://www.wga.hu/html/b/bicci/neri/coronati.jpg	religious	1451-1500
https://www.wga.hu/html/b/bicci/neri/madonna.jpg	religious	1451-1500
https://www.wga.hu/html/b/bicci/neri/nativit.jpg	religious	1451-1500
https://www.wga.hu/html/b/bicci/neri/sebastia.jpg	religious	1451-1500
https://www.wga.hu/html/b/bicci/neri/virgin_c.jpg	religious	1451-1500
https://www.wga.hu/html/b/bidauld/landscap.jpg	landscape	1751-1800
https://www.wga.hu/html/b/bidauld/stillife.jpg	still-life	1751-1800
https://www.wga.hu/html/b/bigg/family.jpg	portrait	1751-1800
https://www.wga.hu/html/b/bijlert/allegory.jpg	mythological	1601-1650
https://www.wga.hu/html/b/bijlert/company.jpg	genre	1601-1650
https://www.wga.hu/html/b/bijlert/port_man.jpg	portrait	1601-1650
https://www.wga.hu/html/b/bijlert/shepherd.jpg	genre	1601-1650
https://www.wga.hu/html/b/bijlert/virgin_c.jpg	religious	1601-1650
https://www.wga.hu/html/b/bilivert/giovanni/tobias.jpg	religious	1601-1650
https://www.wga.hu/html/b/bilivert/giovanni/venus_cu.jpg	mythological	1601-1650
https://www.wga.hu/html/b/bilivert/jacopo/vase.jpg	other	1551-1600
https://www.wga.hu/html/b/bimbi/stillife.jpg	still-life	1651-1700
https://www.wga.hu/html/b/binoit/flowers.jpg	still-life	1601-1650
https://www.wga.hu/html/b/binoit/stillif1.jpg	still-life	1601-1650
https://www.wga.hu/html/b/binoit/stillif.jpg	still-life	1601-1650
https://www.wga.hu/html/b/birger/breakfas.jpg	portrait	1851-1900
https://www.wga.hu/html/b/bison/landsca1.jpg	landscape	1801-1850
https://www.wga.hu/html/b/bison/landsca2.jpg	landscape	1801-1850
https://www.wga.hu/html/b/bison/landsca3.jpg	landscape	1801-1850
https://www.wga.hu/html/b/bisschop/cornelis/selfport.jpg	portrait	1651-1700
https://www.wga.hu/html/b/blanchar/allegory.jpg	mythological	1601-1650
https://www.wga.hu/html/b/blanchar/tobias.jpg	religious	1601-1650
https://www.wga.hu/html/b/blanchar/venus_ad.jpg	mythological	1601-1650
https://www.wga.hu/html/b/blanche/portgent.jpg	portrait	1701-1750
https://www.wga.hu/html/b/blanchet/landscap.jpg	landscape	1651-1700
https://www.wga.hu/html/b/bleker/dirck/magdalen.jpg	religious	1651-1700
https://www.wga.hu/html/b/bleker/gerrit/baptism.jpg	religious	1601-1650
https://www.wga.hu/html/b/bleker/gerrit/cavalry.jpg	landscape	1601-1650
https://www.wga.hu/html/b/bles/calvary.jpg	religious	1501-1550
https://www.wga.hu/html/b/bles/flight_e.jpg	religious	1501-1550
https://www.wga.hu/html/b/bles/landscap.jpg	landscape	1501-1550
https://www.wga.hu/html/b/blocklan/adoratio.jpg	religious	1551-1600
https://www.wga.hu/html/b/blocklan/assumpti.jpg	religious	1551-1600
https://www.wga.hu/html/b/blocklan/portlady.jpg	portrait	1551-1600
https://www.wga.hu/html/b/block/portrai1.jpg	portrait	1651-1700
https://www.wga.hu/html/b/block/portrai2.jpg	portrait	1651-1700
https://www.wga.hu/html/b/bloemaer/abraham/adoratio.jpg	religious	1601-1650
https://www.wga.hu/html/b/bloemaer/abraham/allegory.jpg	mythological	1601-1650
https://www.wga.hu/html/b/bloemaer/abraham/apollo_d.jpg	mythological	1601-1650
https://www.wga.hu/html/b/bloemaer/abraham/landscap.jpg	landscape	1601-1650
https://www.wga.hu/html/b/bloemaer/abraham/lastsupp.jpg	religious	1601-1650
https://www.wga.hu/html/b/bloemaer/abraham/moses.jpg	religious	1601-1650
https://www.wga.hu/html/b/bloemaer/abraham/preachin.jpg	religious	1601-1650
https://www.wga.hu/html/b/bloemaer/abraham/shepherd.jpg	genre	1601-1650
https://www.wga.hu/html/b/bloemaer/abraham/venus_ad.jpg	mythological	1601-1650
https://www.wga.hu/html/b/bloemaer/hendrick/portrait.jpg	portrait	1601-1650
https://www.wga.hu/html/b/bloemen/jan_frans/landsca1.jpg	landscape	1651-1700
https://www.wga.hu/html/b/bloemen/jan_frans/landsca2.jpg	landscape	1651-1700
https://www.wga.hu/html/b/bloemen/jan_frans/landsca3.jpg	landscape	1651-1700
https://www.wga.hu/html/b/blondeel/st_luke.jpg	religious	1501-1550
https://www.wga.hu/html/b/blondel/port_man.jpg	portrait	1801-1850
https://www.wga.hu/html/b/bocanegr/dominic.jpg	religious	1651-1700
https://www.wga.hu/html/b/boccacci/boccacci/2/virginch.jpg	religious	1451-1500
https://www.wga.hu/html/b/boccacci/boccacci/2/virgin_c.jpg	religious	1451-1500
https://www.wga.hu/html/b/boccati/crucifix.jpg	religious	1451-1500
https://www.wga.hu/html/b/boccati/crucifiz.jpg	religious	1451-1500
https://www.wga.hu/html/b/boccati/virgin_c.jpg	religious	1451-1500
https://www.wga.hu/html/b/bocklin/depositi.jpg	religious	1851-1900
https://www.wga.hu/html/b/bocklin/selfport.jpg	portrait	1851-1900
